לקוח,שם לקוח,תקן,תיאור,אחראי לביצוע,שם אחראי,אגף,גירסה,תאריך הוצאה,תאריך עדכון אחרון,פעיל, , , 
7100,Pratt & Whitney Aircraft Group,PMC 2207,"PMC 2207  HELIUM, GASEOUS, HIGH PURITY GRADE",,,,B,24/09/1991,21/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2208,PMC 2208   HELIUM [DOUBLE CHARCOAL REFINED],,,,U,14/02/1958,21/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2209,PMC 2209  TOOL AND SUPPLY SPECIFICATION,,,,B,10/10/1983,11/11/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2210,PMC 2210   FLUID CARBON DIOXIDE,,,,N,14/02/1958,01/10/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2211,"PMC 2211  CARBON DIOXID, GASEOUS",,,,E,12/06/1984,09/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2212,"PMC 2212    NITROGEN, HIGH PURITY",,,,M,14/02/1958,21/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2213,PMC 2213   TOOL AND SUPPLY SPECIFICATION,,,,,21/04/1989,21/04/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2214,PMC 2214   NITROGEN [WATER PUMPED],,,,N,14/02/1958,25/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2215,PMC 2215  NITROGEN  [LIQUID],,,,H,12/09/1983,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2216,PMC 2216    TOOL AND SUPPLY SPECIFICATION,,,,A,08/01/1990,21/03/1990,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2217,"PMC2217    OXYGEN, AVIAYOR'S BREATHING",,,,M,14/02/1958,25/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2218,PMC 2218   OXYGEN,,,,U,14/02/1958,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2220,PMC 2220    PROPYLENE,,,,B,21/12/1989,25/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2221,"PMC 2221    BREATHING AIR, CGA GRADE D",,,,D,07/07/1987,09/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2222,PMC 2222     COMPRESSED AIR,,,,F,19/12/1986,25/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2223,PMC 2223   ANHYDROUS AMMONIA,,,,G,14/02/1958,25/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2224,"PMC 2224  CARBON DIOXIDE, GASEOUS, RESEARCH",,,,B,06/09/1991,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2225,PMC 2225     PROPANE,,,,M,24/02/1958,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2227,"PMC 2227       HYDROGEN, GASEOUS,  MIL-PRF-27201,TYPE L",,,,C,10/03/1995,01/07/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2228,"PMC 2228   OXYGEN, GASEOUS, ULTRA HIGH PURITY GRADE",,,,A,24/10/1995,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2229,"PMC 2229    ACETYLENE, PREPURIFIED",,,,A,27/10/1995,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2230,PMC 2230     90% HELIUM - 7.5% ARGON - 2.5% CARBON DIOXIDE GAS MIXTURE,,,,E,28/04/1993,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2231,PMC 2231     TOOL AND SUPPLY SPECIFICATION,,,,H,14/02/1958,12/11/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2232,"PMC 2232  HYDROGEN, GASEOUS [PROTECTIVE ATMOSPHERE]",,,,W,14/02/1958,29/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2233,"PMC 2233   HYDROGEN ,  GASEOUS, ULTRA-HIGH-PURITY",,,,D,12/06/1984,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2236,PMC 2236           ACETYLENE,111534,רוזנשטיין צ'רלס,,Y,14/02/1958,23/05/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2241,PMC 2241     OXYGEN [1%] - ARGON [99%] GAS MIXTURE,,,,G,14/02/1958,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2244,PMC 2244   98% ARGON - 2% HYDROGEN GAS MIXTURWE,,,,,09/06/1998,09/06/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2245,PMC 2245   ARGON [95%] - OXYGEN [5%] GAS MIXTURE,,,,K,14/02/1958,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2250,"PMC 2250   HELIUM, GASEOUS, ULTRA HIGH PURITY GRADE",,,,B,04/04/1995,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2252,"PMC 2252      ARGON, HYDROGEN, GAS MIXTURE",,,,M,14/02/1958,09/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2253,PMC 2253    NITROGEN - ULTRA HIGH PURITY,,,,B,03/01/1962,17/03/1965,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2254,PMC 2254   NITROGEN - LIQUID AND GASEOUS,,,,B,26/04/1962,04/03/1968,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2255,PMC 2255     HYDROGEN - HIGH PURITY,,,,A,04/05/1962,02/03/1964,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2256,PMC 2256      LIQUID OXYGEN,,,,A,26/04/1962,15/04/1964,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2257,PMC 2257   HELIUM - HIGH  PURITY,,,,B,04/05/1962,15/04/1964,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2259,PMC 2259   TOOL AND SUPPLY SPECIFICATION,,,,G,26/06/1962,01/12/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2264,PMC 2264   BORON NITRIDE COATING,,,,U,09/06/1964,18/07/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2265,PMC 2265   TOOL AND SUPPLY SPECIFICATION,,,,D,06/10/1965,01/12/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2266,PMC 2266   BRAZING ALLOY STOP-OFF COMPOUND [LIQUID],,,,H,28/10/1970,06/12/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2267,PMC 2267  TOOL AND SUPPLY SPECIFICATION,,,,D,04/10/1983,09/02/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2269,"PMC 2269   ARGON , HYDROGEN , GAS MIXTURE",,,,D,19/12/1986,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2270,"PMC 2270   ARGON, HDROGEN, GAS MIXTURE",,,,M,11/04/1967,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2271,"PMC 2271    ARGON, HYDROGEN, GAS MIXTURE",,,,L,13/01/1977,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2272,"PMC 2272   ARGON, HYDROGEN, GAS MIXTURE",,,,B,22/11/1991,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2274,"PMC 2274    ARGON, CARBON DIOXIDE, GAS MIXTURE",,,,D,19/12/1986,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2275,"PMC 2275   CARBON DIOXIDE [3%] - ARGON ,  GAS MIXTURE",,,,K,09/05/1969,29/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 2277,PMC 2277   TOOL AND SUPPLY SPECIFICATION,,,,C,10/10/1984,25/03/1991,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3000,PMC 3000   TOOL AND SUPPLY SPECIFICATION,,,,G,02/08/1944,03/11/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3001,PMC 3001   PUMICE  [POWDERED],,,,N,20/09/1944,24/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3002,PMC 3002  ALL PMC MANUAL HOLDERS,,,,C,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3004,PMC 3004    ALL PMC MANUAL HOLDERS,,,,B,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3005,PMC 3005  ALL PMC MANUAL HOLDERS,,,,B,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3006,PMC 3006  ALL PMC MANUAL HOLDERS,,,,A,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3007,PMC 3007  TOOL AND SUPPLY SPECIFICATION,,,,M,28/06/1985,26/04/1991,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3008,PMC 3008    ALL PMC MANUAL HOLDERS,,,,C,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3009,"PMC 3009  COMPOUD, ALUMINUM OXIDE LAPPING [600 GRAIN SIZE]",,,,B,28/06/1945,03/12/1996,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3010,PMC 3010    TOOL AND SUPPLY SPECIFICATION,,,,N,18/12/1947,16/12/1992,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3011,"PMC 3011  COMPOUND, SILICON GARBIDE LAPPING [280 GRAIN SIZE]",,,,J,29/09/1950,19/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3012,PMC 3012   TOOL AND SUPPLY SPECIFICATION,,,,F,29/09/1950,04/05/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3013,PMC 3013   TOOL AND SUPPLY SPECIFICATION,,,,J,29/09/1950,04/05/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3014,PMC 3014   TOOL AND SUPPLY SPECIFICATION,,,,H,13/10/1950,29/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3017,PMC 3017   TOOL AND SUPPLY SPECIFICATION,,,,G,30/03/1948,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3021,"PMC 3021   COMPOUND, MEDIUM GREASELESS POLISHING",,,,G,15/03/1948,12/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3022,TOOL AND SUPPLY SPECIFICATION,111534,רוזנשטיין צ'רלס,,T,15/03/1948,25/08/2017,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3023,PMC 3023    TOOL AND SUPPLY SPECIFICATION,,,,F,15/03/1948,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3024,PMC 3024   TOOL AND SUPPLY SPECIFICATION,,,,H,15/03/1948,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3030,PMC 3030   TOOL AND SUPPLY SPECIFICATION,,,,H,24/12/1945,06/06/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3031,PMC 3031  TOOL AND SUPPLY SPECIFICATION,,,,E,21/11/1947,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3032,PMC 3032   TOOL AND SUPPLY SPECIFICATION,,,,G,17/12/1948,03/05/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3033,PMC 3033   TOOL AND SUPPLY SPECIFICATION,,,,D,21/10/1949,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3036,PMC 3036    TOOL AND SUPPLY SPECIFICATION,,,,F,09/06/1950,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3043,"PMC 3043    ABRASIVE, ALUMINUM OXIDE #90 [FOR CLEANING]",,,,X,29/05/1950,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3044,"PMC 3044   ABRASIVE, ALUMINUM OXIDE #30 [FOR CLEANING]",,,,R,29/09/1950,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3045,"PMC 3045   ABRASIVE, ALUMINUM OXIDE #120 [FOR CLEANING]",,,,R,29/09/1950,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3046,"PMC 3046    ABRASIVE, ALUMINUM OXIDE #240 [FOR CLEANING]",111534,רוזנשטיין צ'רלס,,AP,29/09/1950,28/05/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3048,PMC 3048    TOOL AND SUPPLY SPECIFICATION,,,,G,26/03/1954,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3049,"COMPOUND, MEDIUM-COARSE GREASELESS",108449,לנדאו אשר,,P,26/03/1954,02/06/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3052,"Abrasive,Aluminum Oxide",111534,רוזנשטיין צ'רלס,,BC,30/04/1954,13/12/2019,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3053,PMC 3053   SILICON CARBIDE [FOR POLISHING],,,,T,30/04/1954,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3054,"PMC 3054   POWDER, SILICON CARBIDE [600 GRIT]",,,,K,11/04/1955,01/04/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3056,PMC 3056    TOOL AND SUPPLY SPECIFICATION,,,,G,13/04/1956,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3058,PMC 3058   TOOL AND SUPPLY SPECIFICATION,,,,D,05/05/1954,17/10/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3059,PMC 3059   TOOL AND SUPPLY  SPECIFICATION,,,,G,30/04/1954,17/10/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3060,PMC 3060      TOOL AND SUPPLY SPECIFICATION,,,,F,30/04/1954,17/10/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3061,PMC 3061   TOOL AND SUPPLY SPECIDFICATION,,,,W,24/09/1954,27/10/1992,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3065,PMC 3065  ALL PMC MANUAL HOLDERS,,,,A,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3067,PMC 3067   TOOL AND SUPPLY SPECIFICATION,,,,J,29/05/1953,04/05/1990,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3068,PMC 3068    TOOL AND SUPPLY SPECIFICATION,,,,F,29/05/1953,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3069,PMC 3069   TOOL AND SUPPLY SPECIFICATION,,,,F,29/05/1953,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3070,PMC 3070    TOOL AND SUPPLY SPECIFICATION,,,,F,29/05/1953,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3073,PMC 3073     TOOL AND SUPPLY SPECIFICATION,,,,D,16/07/1954,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3074,PMC 3074    TOOL AND SUPPLY SPECIFICATION,,,,D,16/07/1954,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3075,PMC 3075   TOOL AND SUPPLY SPECIFICATION,,,,D,13/08/1954,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3077,PMC 3077   TOOL AND SUPPLY SPECIFICATION,,,,F,22/02/1957,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3079,PMC 3079   TOOL AND SUPPLY SPECIFICATION,,,,H,16/07/1954,03/11/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3082,PMC 3082   TOOL AND SUPPLY SPECIFICATION,,,,J,20/07/1956,03/11/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3083,PMC 3083   GLASS BEAD,,,,Y,03/05/1979,16/12/1996,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3084,Glass Bead,108449,לנדאו אשר,,AD,04/06/1957,25/03/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3085,PMC 3085   TOOL AND SUPPLY SPECIFICATION,,,,J,12/12/1957,21/05/1990,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3087,PMC 3087   ALL PMC MANUAL HOLDERS,,,,A,14/12/1984,14/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3088,"PMC 3088   COMPOUND, SILICON CARBIDE DEBURRING",,,,J,29/10/1959,15/07/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3090,PMC 3090    TOOL AND SUPPLY SPECIFICATION,,,,F,27/04/1960,29/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3091,PMC 3091   TOOL AND SUPPLY SPECIFICATION,,,,E,18/09/1961,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3092,"PMC 3092    ABRASIVE, SILICON CARBIDE #24",,,,V,30/01/1962,01/04/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3094,PMC 3094   TOOL AND SUPPLY SPECIFICATION,,,,E,11/06/1962,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3095,PMC 3095   TOOL AND SUPPLY SPECIFICATION,,,,E,14/12/1961,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3096,PMC 3096   TOOL AND SUPPLY SPECIFICATION,,,,E,11/06/1962,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3099,"PMC 3099   ABRASIVE, SILICON CARBID # 80",,,,T,08/12/1965,23/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3100,PMC 3100  TOOL AND SUPPLY SPECIFICATION,,,,G,05/03/1954,06/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3101,PMC 3101    TOOL AND SUPPLY SPECIFICATION,,,,E,05/03/1954,18/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3102,"PMC 3102     COMPOUND, NO.2 BARREL-FINISHING [TUMBLING]",,,,G,05/03/1954,24/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3103,"PMC 3103       COMPOUND, NO.3 ABRASIVE BARREL-FINISHING [TUMBLING]",,,,G,05/03/1954,24/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3104,PMC 3104   TOOL AND SUPPLY SPECIFICATION,,,,E,05/03/1954,29/01/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3105,"PMC 3105    COMPOUND, NEUTRALIZER BARREL-FINISHING",,,,G,05/03/1954,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3106,"BARREL FINISHING MEDIA, FUSED ALUMINUM OXIDE",111534,רוזנשטיין צ'רלס,,AK,08/10/1954,17/10/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3107,PMC 3107   TOOL AND SUPPLY SPECIFICATION,,,,H,19/08/1955,12/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3108,PMC 3108   TOOL AND SUPPLY SPECIFICATION,,,,J,19/08/1955,12/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3109,PMC 3109   BARREL-FINISHING MRDIA,,,,U,23/11/1956,02/05/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3110,PMC 3110   TOOL AND SUPPLY SPECIFICATION,,,,C,22/04/1957,30/01/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3111,PMC 3111    TOOL AND SUPPLY SPECIFICATION,,,,H,09/09/1957,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3113,"PMC 3113  COMPOUND, BARREL-BRIGHTENING",,,,M,27/06/1958,03/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3114,"PMC 3114  COMPOUND, BARREL DEBURRINF AND CLEANING",,,,K,13/05/1979,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3115,PMC 3115    TOOL AND SUPPLY SPECIFICATION,,,,J,18/12/1959,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3116,"PMC 3116  COMPOUND, NONFOAMING - FOR BARREL-BRIGHTENING",,,,L,18/05/1960,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3117,PMC 3117   TOOL AND SUPPLY SPECIFICATION,,,,F,27/03/1961,27/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3118,PMC 3118   TOOL AND SUPPLY SPECIFICATION,,,,G,21/11/1962,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3119,PMC 3119  TOOL AND SUPPLY SPECIFICATION,,,,E,19/07/1963,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3120,PMC 3120   LIQUID DETERGENT FOR BARRREL-FINISHING,108449,לנדאו אשר,,W,18/06/1963,01/03/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3121,"PMC 3121    ABRASIVE, ALUMINUM OXIDE # 16 [FOR CLEANING]",,,,L,25/04/1963,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3122,PMC 3122  TOOL AND SUPPLY SPECIFICATION,,,,D,27/09/1963,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3123,"PMC 3123   ABRASIVE, ALUMINUM OXIDE #24 [FOR CLEANING]",,,,N,09/04/1964,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3124,PMC 3124    ALL PMC MANUAL HOLDERS,,,,G,12/04/1994,12/04/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3125,PMC 3125   TOOL AND SUPPLY SPECIFICATION,,,,G,09/04/1965,27/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3126,PMC 3126  TOOL AND SUPPLY SPECIFICATION,,,,H,26/05/1964,12/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3127,PMC 3127    TOOL AND SUPPLY SPECIFICATION,,,,H,19/11/1964,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3129,"PMC 3129     COMPOUND OR SLURRY, DIAMOND LAPPING",,,,R,28/12/1964,27/10/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3130,PMC 3130    TOOL AND SUPPLY SPECIFICATION,,,,F,24/03/1965,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3131,"PMC 3131   ABRASIVE, ALUMINUM OXIDE #90",,,,V,17/03/1965,10/06/1999,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3132,"PMC 3132   ABRASIVE, ALUMINUM OXIDE #60",,,,P,24/03/1965,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3133,PMC 3133  TOOL AND SUPPLY SPECIFICATION,,,,D,13/07/1965,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3134,PMC 3134    TOOL AND SUPPLY SPECIFICATING,,,,D,03/11/1965,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3135,PMC 3135   TOOL AND SUPPLY SPECIFICATION,,,,J,03/11/1965,06/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3136,PMC 3136     TOOL AND SUPPLY SPECIFICATION,,,,F,17/01/1966,08/04/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3137,PMC 3137    TOOL ANS SUPPLY SPECIFICATION,,,,E,15/02/1966,06/07/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3138,"PMC 3138   ABRASIVE, SILICON CARBIDE #240 [FOR CLEANING]",,,,T,19/04/1966,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3139,PMC 3139    TOOL AND SUPPLY SPECIFICATION,,,,D,07/10/1966,06/07/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3140,PMC 3140   TOOL AND SUPPLY SPECIFICATION,,,,G,24/01/1967,21/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3141,PMC 3141   TOOL AND SUPPLY SPECIFICATION,,,,C,07/01/1985,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3142,PMC 3142   LIQUID DEBURRING COMPOUND,111534,רוזנשטיין צ'רלס,,T,02/08/1968,22/03/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3143,PMC 3143   TOOL AND SUPPLY SPECIFICATION,,,,E,27/07/1971,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3144,PMC 3144   TOOL  AND SUPPLY SPECIFICATION,,,,F,27/07/1971,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3146,PMC 3146   TOOL AND SUPPLY SPECIFICATION,,,,D,16/03/1978,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3149,PMC 3149   TOOL AND SUPPLY SPECIFICATION,,,,G,13/12/1973,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3150,PMC 3150   TOOL AND SUPPLY SPECIFICATION,,,,G,31/12/1974,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3151,"PMC 3151   COMPOUND, LAPPING-GRAIN ONLY",,,,F,24/03/1975,30/08/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3152,PMC 3152    TOOL AND SUPPLY SPECIFICATION,,,,E,08/01/1976,27/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3153,PMC 3153   DEBURRIN COMPOUND,,,,H,24/10/1983,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3154,PMC 3154   TOOL AND SUPPLY SPECIFICATION,,,,E,09/07/1969,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3155,"PMC 3155  ABRASIVE, ALUMINUM OXIDE # 150 [FOR CLEANING]",,,,N,23/01/1969,10/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3156,PMC 3156  TOOL AND SUPPLY SPECIFICATION,,,,K,08/01/1976,06/06/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3157,PMC 3157  TOOL AND SUPPLY SPECIFICATION,,,,E,02/01/1976,06/06/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3159,PMC 3159   TOOL AND SUPPLY SPECIFICATION,,,,J,17/06/1976,20/05/1991,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3160,"PMC 3160    ABRASIVE,SILICON CARBIDE #30 [FOR CLEANING]",,,,P,29/10/1976,02/04/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3161,PMC 3161   TOOL ANS DUPPLY SPECIFICATION,,,,F,29/09/1977,03/11/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3162,PMC 3162   TOOL AND SUPPLY SPECIFICATION,,,,G,31/10/1977,10/08/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3163,PMC 3163   TOOL AND SUPPLY SPECIFICATION,,,,F,21/02/1978,26/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3164,"PMC 3164  ALUMINUM OXIDE ABRASIVE, 50 MICRON",,,,M,11/10/1978,27/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 3165,PMC 3165  SILICON CARBIDE ABRASIVE WEB,,,,F,18/12/1978,18/06/1998,Active,,,
